iso_alpha3,year,labor_income_share_pct,working_poverty_rate,youth_unemployment_rate,youth_lfp_rate
STP,2007,44.054,,16.021,23.713
STP,2008,43.403,,15.421,23.767
STP,2009,44.139,,15.136,23.8
STP,2010,44.61,,14.628,23.767
STP,2011,44.472,,14.229,23.673
STP,2012,44.238,,13.59,23.677
STP,2013,43.689,,12.476,23.755
STP,2014,43.744,,11.428,23.744
STP,2015,44.597,,10.591,23.616
STP,2016,43.676,,9.684,23.356
STP,2017,43.945,,8.808,22.981
STP,2018,43.876,,8.712,22.527
STP,2019,44.471,,8.835,22.005
STP,2020,46.092,,9.679,20.986
STP,2021,43.772,,9.563,21.303
STP,2022,44.536,,8.964,21.557
STP,2023,44.475,,9.032,21.423
STP,2024,44.258,,9.057,21.304
STP,2025,43.733,,9.132,21.242
SUR,2000,,0.1,12.873,26.23
SUR,2001,,0.1,12.047,26.873
SUR,2002,,0.1,11.187,27.528
SUR,2003,,0.1,10.336,28.195
SUR,2004,38.058,0.1,9.49,28.87
SUR,2005,38.634,0.1,9.302,29.549
SUR,2006,38.469,0.1,9.142,30.237
SUR,2007,38.579,0.1,9.017,30.932
SUR,2008,35.696,0.1,8.854,31.636
SUR,2009,37.765,0.1,8.72,32.347
SUR,2010,38.41,0.1,7.15,33.068
SUR,2011,42.281,0.1,7.54,33.799
SUR,2012,46.779,0.1,8.1,34.539
SUR,2013,50.75,0.1,6.6,35.288
SUR,2014,55.291,0.1,6.94,36.046
SUR,2015,60.13,0.1,7.22,36.812
SUR,2016,54.867,0.1,7.917,37.585
SUR,2017,48.136,0.1,7.905,37.553
SUR,2018,49.176,0.1,7.817,37.324
SUR,2019,50.192,0.1,7.755,37.318
SUR,2020,51.209,0.274,8.973,34.087
SUR,2021,49.16,0.293,8.706,34.753
SUR,2022,49.939,0.328,7.973,34.841
SUR,2023,49.925,0.35,7.699,34.932
SUR,2024,49.86,0.332,7.621,35.092
SUR,2025,49.918,0.329,7.834,35.106
SVK,2000,,,18.546,44.734
SVK,2001,,,19.148,44.53
SVK,2002,,,18.541,42.774
SVK,2003,,,17.549,40.815
SVK,2004,45.973,,18.206,39.233
SVK,2005,46.492,,16.276,36.592
SVK,2006,45.67,,13.395,35.226
SVK,2007,45.067,,11.16,34.648
SVK,2008,46.679,,9.514,32.402
SVK,2009,48.128,,12.023,31.308
SVK,2010,46.05,,14.387,30.958
SVK,2011,46.781,,13.634,30.081
SVK,2012,45.311,,13.966,30.492
SVK,2013,47.895,,14.226,30.792
SVK,2014,47.961,,11.536,31.66
SVK,2015,48.181,,11.492,31.784
SVK,2016,49.794,,9.679,32.423
SVK,2017,51.166,,8.142,33.183
SVK,2018,51.361,,6.544,32.289
SVK,2019,52.314,,5.761,29.687
SVK,2020,53.352,,6.719,28.142
SVK,2021,52.55,,6.894,26.266
SVK,2022,53.751,,6.143,26.6
SVK,2023,53.319,,5.843,26.904
SVK,2024,53.494,,5.3,26.948
SVK,2025,53.788,,5.359,26.817
SVN,2000,,,6.918,37.261
SVN,2001,,,5.682,36.008
SVN,2002,,,5.922,36.499
SVN,2003,,,6.479,33.748
SVN,2004,59.535,,6.012,39.34
SVN,2005,59.595,,6.506,40.506
SVN,2006,58.97,,5.95,40.518
SVN,2007,57.468,,4.818,41.732
SVN,2008,57.776,,4.371,42.746
SVN,2009,61.539,,5.858,40.776
SVN,2010,61.342,,7.236,39.773
SVN,2011,58.39,,8.166,37.297
SVN,2012,60.231,,8.841,34.216
SVN,2013,59.674,,10.103,33.751
SVN,2014,60.637,,9.668,33.584
SVN,2015,58.991,,8.962,35.4
SVN,2016,59.766,,8.0,33.796
SVN,2017,58.029,,6.564,39.031
SVN,2018,57.45,,5.108,38.508
SVN,2019,59.581,,4.446,36.184
SVN,2020,63.304,,4.971,31.425
SVN,2021,60.812,,4.744,33.843
SVN,2022,59.556,,4.011,35.839
SVN,2023,58.919,,3.652,36.036
SVN,2024,60.578,,3.7,36.787
SVN,2025,61.927,,3.175,36.693
SWE,2000,,,5.466,52.529
SWE,2001,,,4.73,52.357
SWE,2002,,,4.965,50.513
SWE,2003,,,5.555,50.623
SWE,2004,56.464,,6.693,48.549
SWE,2005,56.596,,7.81,50.2
SWE,2006,55.986,,7.066,51.335
SWE,2007,56.403,,6.161,52.239
SWE,2008,57.316,,6.235,52.842
SWE,2009,56.012,,8.351,51.022
SWE,2010,55.091,,8.61,51.632
SWE,2011,54.697,,7.804,52.984
SWE,2012,58.568,,7.976,52.584
SWE,2013,59.09,,8.052,54.497
SWE,2014,58.063,,7.954,55.448
SWE,2015,56.579,,7.432,55.135
SWE,2016,56.101,,6.99,54.839
SWE,2017,55.737,,6.718,54.701
SWE,2018,56.089,,6.365,54.089
SWE,2019,54.75,,6.833,55.015
SWE,2020,56.276,,8.291,52.062
SWE,2021,54.573,,8.803,54.042
SWE,2022,53.668,,7.417,56.838
SWE,2023,54.07,,7.611,57.471
SWE,2024,54.33,,8.4,56.796
SWE,2025,53.686,,8.694,56.886
SWZ,2000,,58.141,24.547,34.4
SWZ,2001,,57.702,25.24,33.397
SWZ,2002,,56.55,25.771,32.561
SWZ,2003,,55.631,26.259,31.882
SWZ,2004,44.243,54.8,26.716,31.327
SWZ,2005,43.664,53.789,27.221,30.864
SWZ,2006,43.677,52.792,27.693,30.471
SWZ,2007,44.072,51.985,28.24,29.965
SWZ,2008,44.98,51.443,27.891,29.269
SWZ,2009,44.807,50.928,27.488,28.546
SWZ,2010,44.263,48.212,26.856,27.893
SWZ,2011,44.658,46.787,26.105,27.324
SWZ,2012,43.886,42.233,25.226,26.845
SWZ,2013,44.274,40.111,24.556,26.405
SWZ,2014,44.883,39.811,23.931,25.917
SWZ,2015,44.739,39.604,23.431,25.391
SWZ,2016,44.093,37.47,22.718,24.907
SWZ,2017,44.478,36.931,24.543,25.299
SWZ,2018,44.362,36.915,26.471,25.633
SWZ,2019,42.499,36.198,28.222,25.918
SWZ,2020,42.916,36.74,32.978,26.233
SWZ,2021,42.043,36.289,34.153,27.283
SWZ,2022,42.224,36.322,36.472,27.446
SWZ,2023,41.419,35.471,34.61,27.592
SWZ,2024,41.607,34.055,34.643,27.511
SWZ,2025,41.159,32.943,34.202,27.568
SYR,2000,,0.1,9.587,41.027
SYR,2001,,0.1,11.63,40.9
SYR,2002,,0.1,10.94,40.771
SYR,2003,,0.1,10.28,40.641
SYR,2004,33.746,0.1,9.513,38.53
SYR,2005,33.752,0.1,8.81,36.457
SYR,2006,33.787,0.1,8.17,34.432
SYR,2007,33.79,0.1,8.42,32.95
SYR,2008,33.66,0.1,10.94,31.277
SYR,2009,33.558,0.1,8.14,29.65
SYR,2010,33.55,0.1,8.61,28.674
SYR,2011,33.678,0.1,8.626,27.711
SYR,2012,35.421,0.265,13.8,26.773
SYR,2013,35.43,8.699,14.5,25.807
SYR,2014,34.47,12.849,14.782,26.187
SYR,2015,34.082,11.9,14.244,26.391
SYR,2016,34.2,17.823,13.798,26.361
SYR,2017,33.836,9.335,13.603,26.225
SYR,2018,33.685,4.782,13.505,25.973
SYR,2019,33.67,3.336,13.369,25.6
SYR,2020,35.116,11.628,15.179,23.732
SYR,2021,33.908,12.003,14.887,24.316
SYR,2022,34.153,11.935,13.245,24.583
SYR,2023,34.258,13.983,13.27,24.198
SYR,2024,34.214,15.927,13.359,23.917
SYR,2025,34.241,17.897,13.569,23.815
TCD,2000,,74.079,0.796,51.419
TCD,2001,,71.114,0.792,50.69
TCD,2002,,69.201,0.769,49.96
TCD,2003,,65.757,0.725,49.229
TCD,2004,37.902,51.081,0.672,48.499
TCD,2005,39.327,44.845,0.663,47.769
TCD,2006,38.401,46.001,0.716,47.039
TCD,2007,40.119,46.008,0.839,46.31
TCD,2008,38.182,46.174,0.922,45.583
TCD,2009,43.048,45.738,0.943,44.859
TCD,2010,37.963,42.711,0.911,44.137
TCD,2011,38.908,43.145,0.92,43.416
TCD,2012,38.374,40.215,0.886,42.699
TCD,2013,39.037,38.446,0.955,41.985
TCD,2014,39.062,36.292,0.984,41.275
TCD,2015,38.89,35.524,1.032,40.568
TCD,2016,39.746,38.489,1.091,39.866
TCD,2017,39.565,40.502,1.132,39.167
TCD,2018,38.725,40.141,1.135,38.473
TCD,2019,38.804,39.184,1.077,38.31
TCD,2020,38.52,40.066,1.695,37.946
TCD,2021,38.411,39.758,1.53,38.213
TCD,2022,38.906,37.883,1.081,38.097
TCD,2023,38.902,38.165,1.059,37.913
TCD,2024,39.076,38.056,1.053,37.724
TCD,2025,39.106,38.036,1.057,37.537
TGO,2000,,58.228,4.162,26.88
TGO,2001,,58.919,4.108,26.659
TGO,2002,,58.412,4.087,26.488
TGO,2003,,57.062,3.957,26.325
TGO,2004,44.048,58.293,3.992,26.154
TGO,2005,44.852,60.866,4.149,26.012
TGO,2006,43.255,65.088,4.229,25.837
TGO,2007,44.089,62.234,3.822,25.689
TGO,2008,42.957,61.746,3.279,25.604
TGO,2009,42.646,60.917,2.847,25.572
TGO,2010,42.55,59.894,2.379,25.616
TGO,2011,42.543,54.804,1.982,25.661
TGO,2012,42.426,53.735,2.029,25.671
TGO,2013,42.509,52.735,2.084,25.638
TGO,2014,42.529,51.835,2.141,25.563
TGO,2015,42.548,50.763,2.204,25.461
TGO,2016,42.797,43.714,2.968,25.338
TGO,2017,41.663,37.691,3.744,25.19
TGO,2018,41.243,29.057,2.9,25.017
TGO,2019,42.229,24.8,2.036,24.827
TGO,2020,41.458,25.66,2.231,24.591
TGO,2021,41.958,24.737,2.344,24.662
TGO,2022,42.046,23.632,1.965,24.685
TGO,2023,42.087,22.296,1.942,24.621
TGO,2024,42.153,21.236,1.948,24.547
TGO,2025,42.149,20.277,1.995,24.523
THA,2000,,7.19,2.389,53.36
THA,2001,,5.818,2.6,54.177
THA,2002,,3.906,1.82,52.787
THA,2003,,3.224,1.54,51.391
THA,2004,46.579,2.534,1.51,52.22
THA,2005,46.797,2.195,1.35,51.619
THA,2006,45.64,1.848,1.22,48.823
THA,2007,48.153,1.029,1.18,49.443
THA,2008,45.415,0.914,1.18,48.935
THA,2009,46.407,0.677,1.49,48.777
THA,2010,43.855,0.566,0.622,46.676
THA,2011,44.956,0.356,0.66,47.897
THA,2012,45.856,0.456,0.58,47.444
THA,2013,47.143,0.183,0.249,44.083
THA,2014,49.249,0.059,0.576,43.028
THA,2015,49.17,0.1,0.597,42.143
THA,2016,47.448,0.1,0.688,41.664
THA,2017,46.778,0.07,0.83,40.921
THA,2018,47.676,0.1,0.765,41.721
THA,2019,45.803,0.091,0.716,40.5
THA,2020,47.409,0.1,1.099,40.267
THA,2021,47.616,0.1,1.215,39.451
THA,2022,46.489,0.1,0.94,39.286
THA,2023,46.979,0.1,0.733,40.613
THA,2024,46.867,0.1,0.781,39.774
THA,2025,47.019,0.1,0.781,39.595
TJK,2000,,71.705,4.15,43.014
TJK,2001,,65.44,3.75,43.008
TJK,2002,,58.512,3.95,43.003
TJK,2003,,52.246,3.85,43.0
TJK,2004,18.24,34.145,3.45,39.956
TJK,2005,18.963,29.814,3.45,36.988
TJK,2006,18.22,26.015,3.65,34.116
TJK,2007,18.337,21.957,2.874,31.356
TJK,2008,16.311,16.229,4.942,28.723
TJK,2009,18.7,14.326,7.028,26.227
TJK,2010,19.172,13.975,7.037,25.501
TJK,2011,18.698,13.334,7.04,24.786
TJK,2012,19.35,12.927,7.022,24.081
TJK,2013,21.234,12.568,7.019,23.387
TJK,2014,22.337,12.383,7.024,22.705
TJK,2015,22.898,12.076,7.033,22.036
TJK,2016,22.174,11.283,7.036,21.382
TJK,2017,20.865,10.453,7.035,20.61
TJK,2018,21.255,9.313,7.028,19.784
TJK,2019,20.581,8.304,7.026,19.018
TJK,2020,19.854,7.905,7.576,18.837
TJK,2021,18.751,7.087,7.687,19.041
TJK,2022,18.153,6.381,7.051,19.182
TJK,2023,18.569,5.811,7.037,19.314
TJK,2024,18.49,5.436,7.041,19.421
TJK,2025,18.995,5.138,6.931,19.332
TKM,2000,,23.696,11.73,40.416
TKM,2001,,22.965,10.898,40.067
TKM,2002,,23.431,10.141,40.267
TKM,2003,,23.194,9.289,40.066
TKM,2004,44.996,21.842,8.419,39.639
TKM,2005,43.998,17.671,7.495,38.234
TKM,2006,44.281,15.738,6.601,37.111
TKM,2007,44.293,13.626,5.719,36.014
TKM,2008,43.858,10.964,4.852,34.558
TKM,2009,44.974,10.233,4.0,34.09
TKM,2010,44.609,9.034,4.0,33.296
TKM,2011,43.939,6.712,4.003,31.965
TKM,2012,44.422,5.446,3.994,31.044
TKM,2013,44.561,4.34,3.993,30.242
TKM,2014,44.572,3.127,4.005,29.455
TKM,2015,45.075,2.611,4.016,29.052
TKM,2016,45.134,2.287,4.026,28.684
TKM,2017,45.115,2.037,4.035,28.288
TKM,2018,45.17,1.835,4.036,27.917
TKM,2019,45.171,1.599,4.035,27.53
TKM,2020,45.337,1.092,4.489,26.106
TKM,2021,44.416,0.959,4.458,26.602
TKM,2022,46.082,0.872,4.017,26.978
TKM,2023,45.949,0.695,4.007,26.742
TKM,2024,46.131,0.596,4.02,26.918
TKM,2025,46.234,0.435,4.267,26.791
TLS,2000,,52.999,3.529,41.789
TLS,2001,,50.079,3.386,41.077
TLS,2002,,55.24,3.371,42.675
TLS,2003,,57.185,3.54,43.366
TLS,2004,37.498,57.384,3.668,43.457
TLS,2005,37.73,56.146,3.611,43.344
TLS,2006,39.746,59.284,3.634,44.113
TLS,2007,40.866,55.672,3.523,43.337
TLS,2008,44.956,51.043,3.434,42.438
TLS,2009,56.931,47.753,3.289,41.65
TLS,2010,52.337,43.702,3.301,40.938
TLS,2011,57.547,41.95,3.385,40.56
TLS,2012,52.864,40.725,3.47,40.282
TLS,2013,47.074,40.319,3.57,40.176
TLS,2014,52.102,38.978,3.618,39.918
TLS,2015,47.404,38.812,3.678,39.863
TLS,2016,47.011,38.051,4.657,39.752
TLS,2017,52.917,41.277,4.254,40.304
TLS,2018,52.511,42.734,3.765,40.563
TLS,2019,38.783,38.842,3.148,38.459
TLS,2020,38.387,35.682,2.808,37.984
TLS,2021,25.89,34.776,2.344,38.177
TLS,2022,31.078,42.162,1.537,37.982
TLS,2023,31.261,44.612,1.525,38.239
TLS,2024,31.09,44.59,1.523,37.648
TLS,2025,31.095,42.926,1.592,37.543
TON,2000,,,3.966,37.008
TON,2001,,,4.368,36.501
TON,2002,,,4.683,36.006
TON,2003,,,5.18,35.52
TON,2004,44.497,,3.878,35.037
TON,2005,44.248,,2.542,34.555
TON,2006,44.537,,1.09,34.078
TON,2007,44.593,,1.21,33.594
TON,2008,43.204,,1.279,33.097
TON,2009,45.099,,1.419,32.601
TON,2010,43.973,,1.501,32.117
TON,2011,42.858,,1.594,31.644
TON,2012,43.954,,1.638,31.181
TON,2013,44.056,,1.75,30.716
TON,2014,43.757,,1.914,30.256
TON,2015,43.923,,2.022,29.8
TON,2016,42.878,,2.048,29.339
TON,2017,43.514,,2.137,28.843
TON,2018,43.983,,2.248,28.328
TON,2019,44.042,,2.165,27.817
TON,2020,45.378,,2.712,27.044
TON,2021,42.849,,2.111,26.738
TON,2022,44.846,,2.002,26.269
TON,2023,43.821,,1.652,25.755
TON,2024,43.827,,1.965,25.708
TON,2025,43.681,,2.008,25.626
TTO,2000,,0.1,12.1,51.535
TTO,2001,,0.1,10.88,50.598
TTO,2002,,0.1,10.39,49.648
TTO,2003,,0.1,10.48,51.032
TTO,2004,42.259,0.1,8.33,52.41
TTO,2005,42.536,0.1,7.95,53.78
TTO,2006,41.321,0.1,6.27,54.277
TTO,2007,42.786,0.1,5.54,53.497
TTO,2008,43.024,0.1,4.63,52.006
TTO,2009,44.38,0.1,5.28,50.359
TTO,2010,43.04,0.1,4.033,46.41
TTO,2011,44.954,0.1,3.425,44.853
TTO,2012,43.739,0.1,3.718,45.207
TTO,2013,44.422,0.1,2.683,45.118
TTO,2014,44.588,0.1,2.477,44.265
TTO,2015,44.678,0.1,2.428,43.591
TTO,2016,46.375,0.1,3.207,41.401
TTO,2017,45.944,0.1,3.389,40.406
TTO,2018,45.296,0.1,3.497,39.48
TTO,2019,45.059,0.1,3.523,38.538
TTO,2020,46.505,0.1,4.206,34.639
TTO,2021,43.907,0.1,4.446,36.602
TTO,2022,45.231,0.1,4.383,35.324
TTO,2023,45.122,0.1,3.361,37.721
TTO,2024,44.946,0.1,3.318,36.677
TTO,2025,45.202,0.1,3.329,36.378
TUN,2000,,6.94,14.94,36.2
TUN,2001,,6.17,14.4,35.336
TUN,2002,,5.744,14.55,34.489
TUN,2003,,4.937,14.51,33.658
TUN,2004,42.218,3.988,14.23,32.83
TUN,2005,41.957,3.386,12.872,31.997
TUN,2006,41.785,3.105,12.51,30.619
TUN,2007,42.179,2.776,12.365,31.035
TUN,2008,42.442,2.643,12.444,30.825
TUN,2009,42.991,2.669,13.29,29.498
TUN,2010,43.422,1.006,13.049,31.088
TUN,2011,45.116,0.502,18.334,31.762
TUN,2012,45.666,0.088,17.63,35.031
TUN,2013,46.068,0.1,15.934,33.043
TUN,2014,46.169,0.1,14.259,30.967
TUN,2015,46.528,0.1,15.159,28.96
TUN,2016,46.798,0.1,15.557,31.116
TUN,2017,47.595,0.1,15.33,30.475
TUN,2018,46.513,0.1,15.459,33.429
TUN,2019,45.676,0.1,17.153,36.577
TUN,2020,50.67,0.1,17.651,29.781
TUN,2021,49.567,0.1,16.632,26.713
TUN,2022,50.194,0.1,15.3,24.916
TUN,2023,49.835,0.1,15.106,23.324
TUN,2024,49.408,0.1,15.341,23.219
TUN,2025,49.161,0.1,15.108,23.303
TUR,2000,,5.28,6.495,42.528
TUR,2001,,6.103,8.381,42.111
TUR,2002,,5.416,10.358,40.857
TUR,2003,,7.325,10.542,38.395
TUR,2004,33.0,4.231,10.838,37.776
TUR,2005,32.694,4.129,10.636,37.723
TUR,2006,32.279,2.646,10.227,37.404
TUR,2007,32.979,1.895,10.285,37.672
TUR,2008,32.996,1.332,10.965,38.133
TUR,2009,34.457,1.114,14.026,38.687
TUR,2010,34.557,1.048,11.879,38.326
TUR,2011,33.962,0.457,9.789,39.254
TUR,2012,34.862,0.202,9.21,38.205
TUR,2013,34.387,0.048,9.713,39.643
TUR,2014,36.242,0.1,9.901,40.845
TUR,2015,36.547,0.1,10.304,42.012
TUR,2016,40.214,0.1,10.899,42.426
TUR,2017,38.108,0.1,10.919,43.328
TUR,2018,37.942,0.1,10.956,43.978
TUR,2019,39.237,0.1,13.73,44.422
TUR,2020,35.582,0.1,13.148,39.051
TUR,2021,32.147,0.1,11.969,41.685
TUR,2022,28.615,0.1,10.465,43.819
TUR,2023,35.106,0.1,9.388,45.519
TUR,2024,41.188,0.1,8.8,47.014
TUR,2025,41.126,0.1,8.52,47.321
TWN,2000,,,2.985,36.235
TWN,2001,,,4.576,35.432
TWN,2002,,,5.166,35.247
TWN,2003,,,4.992,33.86
TWN,2004,51.286,,4.434,33.488
TWN,2005,51.622,,4.127,32.558
TWN,2006,51.544,,3.906,31.451
TWN,2007,51.324,,3.911,31.124
TWN,2008,52.611,,4.146,30.155
TWN,2009,53.126,,5.853,28.615
TWN,2010,50.618,,5.212,28.761
TWN,2011,52.019,,4.384,28.569
TWN,2012,52.335,,4.241,29.033
TWN,2013,52.289,,4.176,29.568
TWN,2014,51.825,,3.962,29.372
TWN,2015,52.525,,3.781,30.24
TWN,2016,52.391,,3.914,31.349
TWN,2017,52.087,,3.756,32.682
TWN,2018,52.262,,3.713,34.343
TWN,2019,52.245,,3.733,36.112
TWN,2020,52.363,,3.845,36.527
TWN,2021,51.078,,3.838,35.842
TWN,2022,52.406,,3.54,36.321
TWN,2023,52.805,,3.629,36.303
TWN,2024,51.902,,3.705,36.365
TWN,2025,52.201,,3.545,36.596
TZA,2000,,88.038,3.129,77.988
TZA,2001,,86.196,2.994,77.963
TZA,2002,,81.845,3.023,78.306
TZA,2003,,77.989,3.053,78.646
TZA,2004,41.246,73.345,3.105,78.982
TZA,2005,36.549,68.777,3.193,79.314
TZA,2006,37.688,64.942,3.299,79.643
TZA,2007,33.031,61.198,3.023,78.818
TZA,2008,30.174,59.26,2.775,77.969
TZA,2009,28.907,57.261,2.5,77.096
TZA,2010,28.317,56.899,3.03,76.199
TZA,2011,31.341,51.669,3.47,75.278
TZA,2012,33.596,48.523,3.223,74.333
TZA,2013,37.151,50.294,2.93,73.365
TZA,2014,41.589,50.076,2.125,72.373
TZA,2015,46.307,49.975,2.009,72.112
TZA,2016,48.374,49.93,1.931,71.782
TZA,2017,51.074,49.888,1.854,71.5
TZA,2018,53.79,49.952,1.792,71.285
TZA,2019,53.986,48.408,1.735,71.095
TZA,2020,56.295,48.922,1.792,68.332
TZA,2021,58.583,48.429,1.876,70.693
TZA,2022,57.032,47.869,1.573,70.915
TZA,2023,55.769,47.019,1.565,70.866
TZA,2024,54.873,45.945,1.557,70.814
TZA,2025,54.186,44.718,1.572,70.743
UGA,2000,,78.888,3.531,60.126
UGA,2001,,77.939,3.522,60.219
UGA,2002,,76.928,3.5,60.218
UGA,2003,,75.243,3.6,60.157
UGA,2004,37.405,73.31,2.699,60.154
UGA,2005,37.498,70.982,1.9,60.147
UGA,2006,36.484,67.836,2.264,60.098
UGA,2007,36.996,65.028,2.667,59.994
UGA,2008,36.909,62.998,3.035,59.822
UGA,2009,37.323,61.699,3.6,59.598
UGA,2010,37.565,58.395,3.623,59.334
UGA,2011,36.706,55.758,3.523,70.886
UGA,2012,37.939,53.787,3.551,53.723
UGA,2013,38.069,53.72,1.91,75.845
UGA,2014,37.845,54.127,2.357,61.319
UGA,2015,37.923,55.01,2.681,60.385
UGA,2016,38.122,56.409,3.002,59.444
UGA,2017,38.603,56.921,3.428,58.495
UGA,2018,38.453,56.443,3.249,59.218
UGA,2019,38.985,56.648,3.057,59.93
UGA,2020,38.576,57.151,3.819,64.772
UGA,2021,38.747,56.834,3.416,70.074
UGA,2022,37.667,56.165,2.885,70.251
UGA,2023,37.987,55.604,2.754,70.046
UGA,2024,37.609,54.438,2.74,69.815
UGA,2025,37.571,53.085,2.746,69.774
UKR,2000,,7.064,11.707,35.033
UKR,2001,,5.193,11.061,35.082
UKR,2002,,3.988,10.136,35.13
UKR,2003,,1.539,9.057,35.176
UKR,2004,56.065,1.183,8.59,35.221
UKR,2005,60.27,0.1,7.18,35.264
UKR,2006,60.607,0.1,6.81,35.306
UKR,2007,59.898,0.1,6.351,35.375
UKR,2008,60.782,0.1,6.363,35.446
UKR,2009,60.478,0.1,8.84,35.516
UKR,2010,61.121,0.1,8.1,35.587
UKR,2011,59.796,0.1,7.851,35.659
UKR,2012,61.738,0.1,7.529,35.73
UKR,2013,61.258,0.1,7.17,35.803
UKR,2014,56.584,0.1,9.27,35.878
UKR,2015,47.768,0.1,9.14,35.953
UKR,2016,44.778,0.1,9.35,36.028
UKR,2017,48.024,0.1,9.5,36.105
UKR,2018,50.562,0.1,8.799,36.182
UKR,2019,53.599,0.1,8.194,36.26
UKR,2020,53.587,0.1,9.475,31.934
UKR,2021,50.208,0.1,9.834,30.658
URY,2000,,0.1,12.627,57.967
URY,2001,,0.103,15.052,59.527
URY,2002,,0.408,16.648,55.12
URY,2003,,0.337,16.661,52.501
URY,2004,46.012,0.196,12.98,52.696
URY,2005,46.391,0.1,12.009,53.064
URY,2006,46.742,0.1,10.844,53.393
URY,2007,48.584,0.1,9.403,55.025
URY,2008,47.727,0.1,8.025,53.87
URY,2009,50.125,0.1,7.74,54.096
URY,2010,50.305,0.1,7.158,53.613
URY,2011,51.143,0.1,6.307,54.588
URY,2012,51.236,0.1,6.451,53.384
URY,2013,51.769,0.1,6.444,53.34
URY,2014,53.234,0.1,6.547,53.046
URY,2015,54.631,0.1,7.488,50.61
URY,2016,55.02,0.1,7.841,49.438
URY,2017,55.738,0.1,7.89,48.002
URY,2018,56.592,0.1,8.336,47.717
URY,2019,55.638,0.1,8.836,47.269
URY,2020,57.628,0.1,10.413,42.613
URY,2021,54.294,0.1,9.328,44.731
URY,2022,55.126,0.1,7.877,45.061
URY,2023,56.583,0.1,8.355,46.687
URY,2024,56.075,0.1,8.209,46.939
URY,2025,56.263,0.1,7.516,46.845
USA,2000,,,3.992,59.904
USA,2001,,,4.731,58.736
USA,2002,,,5.783,57.593
USA,2003,,,5.989,56.026
USA,2004,62.01,,5.529,55.647
USA,2005,61.055,,5.084,55.308
USA,2006,60.895,,4.623,55.169
USA,2007,60.906,,4.622,54.037
USA,2008,60.854,,5.784,53.486
USA,2009,59.791,,9.254,51.73
USA,2010,58.758,,9.633,50.189
USA,2011,58.675,,8.949,49.998
USA,2012,58.537,,8.069,49.932
USA,2013,57.917,,7.375,50.083
USA,2014,58.089,,6.168,50.041
USA,2015,58.582,,5.28,50.026
USA,2016,58.399,,4.869,50.183
USA,2017,58.398,,4.355,50.453
USA,2018,58.397,,3.896,50.213
USA,2019,58.2,,3.669,50.816
USA,2020,59.091,,8.055,49.025
USA,2021,57.926,,5.349,50.498
USA,2022,56.163,,3.65,50.541
USA,2023,55.385,,3.638,51.144
USA,2024,55.452,,4.022,50.81
USA,2025,55.807,,4.198,50.83
UZB,2000,,90.172,12.301,44.495
UZB,2001,,89.83,11.279,43.897
UZB,2002,,89.493,10.256,42.86
UZB,2003,,89.776,9.22,42.096
UZB,2004,45.642,87.592,8.152,41.353
UZB,2005,45.902,85.014,7.092,40.65
UZB,2006,45.624,81.868,6.035,39.64
UZB,2007,44.527,77.888,4.99,38.878
UZB,2008,44.761,72.913,4.89,38.405
UZB,2009,45.283,67.051,5.04,38.972
UZB,2010,45.523,60.222,5.36,38.332
UZB,2011,45.579,53.113,4.96,38.549
UZB,2012,49.194,45.407,4.87,38.435
UZB,2013,50.068,38.018,4.86,38.029
UZB,2014,47.287,31.017,5.09,38.014
UZB,2015,46.331,24.533,5.15,38.007
UZB,2016,46.44,19.01,5.16,37.891
UZB,2017,36.714,14.397,5.83,37.319
UZB,2018,37.02,10.509,5.392,37.0
UZB,2019,40.639,7.314,4.936,36.597
UZB,2020,41.121,5.036,5.293,35.604
UZB,2021,41.864,2.977,5.364,35.959
UZB,2022,43.089,3.049,4.456,37.178
UZB,2023,44.62,2.767,4.434,37.309
UZB,2024,44.506,2.603,4.439,37.416
UZB,2025,44.384,2.438,4.622,37.453
VCT,2000,,,20.8,55.047
VCT,2001,,,21.1,54.801
VCT,2002,,,20.623,54.422
VCT,2003,,,19.985,53.976
VCT,2004,46.505,,19.545,53.547
VCT,2005,46.82,,19.461,53.152
VCT,2006,46.003,,19.162,52.732
VCT,2007,46.689,,18.934,52.374
VCT,2008,47.239,,18.79,52.092
VCT,2009,47.579,,19.365,51.915
VCT,2010,48.16,,19.924,51.863
VCT,2011,47.459,,20.006,51.809
VCT,2012,47.142,,19.833,51.704
VCT,2013,46.913,,19.356,51.561
VCT,2014,47.147,,19.237,51.466
VCT,2015,46.876,,19.135,51.309
VCT,2016,46.635,,19.029,51.077
VCT,2017,47.142,,19.024,50.856
VCT,2018,46.835,,19.005,50.554
VCT,2019,47.311,,19.248,50.262
VCT,2020,49.506,,20.635,49.287
VCT,2021,45.409,,20.356,49.506
VCT,2022,46.608,,19.277,50.661
VCT,2023,46.524,,18.348,51.26
VCT,2024,46.613,,18.093,51.669
VCT,2025,46.793,,18.003,51.608
VEN,2000,,12.519,13.99,47.451
VEN,2001,,11.37,13.04,47.236
VEN,2002,,17.656,16.17,46.514
VEN,2003,,22.072,16.78,45.869
VEN,2004,38.984,18.194,15.07,46.237
VEN,2005,38.047,14.257,10.663,46.265
VEN,2006,40.335,7.151,8.606,45.606
VEN,2007,41.86,6.322,7.279,44.458
VEN,2008,39.465,6.069,6.245,43.849
VEN,2009,45.991,6.525,6.097,42.816
VEN,2010,39.802,6.862,7.112,41.607
